INPUT,REFERENCE,MACHINE_TRANSLATION,BLEU_SCORE,BREV_PEN
At umulan sa ibabaw ng lupa ng apat na pung araw at apat na pung gabi,ket nagtudo iti rabaw ti daga iti uppat a pulo nga aldaw ken uppat a pulo a rabii,ket nagtudo iti ibabaw ti lupa ti uppat a pung aldaw ket uppat a pung rabii,0.70237238594988,[]
Nang araw ding yaon ay lumulan sa sasakyan si Noe at si Sem at si Cham at si Japhet na mga anak ni Noe at ang asawa ni Noe at ang tatlong asawa ng kaniyang mga anak na kasama nila,iti daydi met laeng nga aldaw simrec ni noe ken sem ken cam ken jafet nga annac a lallaki ni noe ken ti asawa ni noe ken dagiti tallo nga assawa dagiti annacna a naicuyog cadacuada idi daong,idi aldaw ding tiempo a nagtawen iti daong ni noe ket ni sem ket ni cam ket ni jafet a dagiti israel ni noe ket ti asawana ni noe ket ti lablabba asawana ti isu dagiti israel a kasama nila,0.5639570925409326,[]
Sila at ang bawat hayop gubat ayon sa kanikanilang uri at lahat ng hayop na maamo ayon sa kanikanilang uri at bawat umuusad sa ibabaw ng lupa ayon sa kanikanilang uri at bawat ibon ayon sa kanikanilang uri lahat ng sarisaring ibon,isuda ken amin nga ananimal a narungsot a mayalubog iti cakitada ken amin nga agayayam nga aguyuyas iti rabaw ti daga a mayalubog iti cakitada ken amin a tumatayab a mayalubog iti cakitada iti amin a cakita,ida ket ti tunggal hayop gubat ayon iti kanikanilang uri ket lahat ti an a maamo ayon iti kanikanilang uri ket bawat aguy iti ibabaw ti daga ayon iti kanikanilang uri ket bawat ibon ayon iti kanikanilang uri lahat ti anayna tumatayab,0.33689196204132377,[]
At nagsidating kay Noe sa sasakyan na dalawat dalawa ang lahat ng hayop na may hinga ng buhay,ket napanda ken noe iti daong a sinagdudua ti amin a lasag nga addaan anges ti biag,ket napanda elias noe iti sasakyan a dalawat dalawa ti amin ti an a maysa hinga ti napasardeng,0.4819318184823015,[]
At ang mga nagsilulan ay lumulang lalake at babae ng lahat na laman gaya ng iniutos sa kaniya ng Dios at kinulong siya ng Panginoon,ket dagiti simrec simrecda a lalaki ken babai ti amin a lasag cas imbilin idi ti dios kencuana ket isu inrikepan ni jehova,ket ti dagiti nagsilulan a lumulang lalaki ket sangitanyo ti amin a laman imbilin ti jehova iti kencuana ti dios ket dina isu ti jehova ,0.5706485347362459,[]
At tumagal ang baha ng apat na pung araw sa ibabaw ng lupa at lumaki ang tubig at lumutang ang sasakyan at nataas sa ibabaw ng lupa,ket naaramid ti layus iti uppat a pulo nga aldaw iti rabaw ti daga ket dagiti dandanum immadalem ket inngatoda di daong ket naingato iti rabaw ti daga ,ket nanagudayda ti layus ti uppat a pung aldaw iti ibabaw ti daga ket lumaki ti danum ket lumutang ti daong ket nataas iti ibabaw ti daga ,0.6433686046496349,[]
At dumagsa ang tubig at lumaking mainam sa ibabaw ng lupa at lumutang ang sasakyan sa ibabaw ng tubig,ket naggundaway dagiti danum ket dimmackelda la unay iti rabaw ti daga ket nagna di daong iti rabaw dagiti dandanum,ket naggundaway ti danum ket lumaking kinaritna iti ibabaw ti daga ket lumutang ti daong iti ibabaw ti danum ,0.6291394438411294,[]
At dumagsang lubha ang tubig sa ibabaw ng lupa at inapawan ang lahat na mataas na bundok na nasa silong ng buong langit,ket dagiti danum nanagudayda iti adu unay iti rabaw ti daga ket natinep amin dagiti banbantay a nangato nga adda idi iti babaen dagiti langit,ket dumagsang caputotam ti danum iti ibabaw ti daga ket inapawan ti amin a mataas a bantay a iti silong ti buong langit,0.47791972135349026,[]
Labing limang siko ang lalim na idinagsa ng tubig at inapawan ang mga bundok,sangapulo ket lima a sico iti rabaw ti nangapawan dagiti dandanum ket natinep dagiti banbantay,labing nasingpet sico ti sico a idinagsa ti danum ket inapawan ti dagiti bantay,0.4955694912427455,[]
At namatay ang lahat ng lamang gumagalaw sa ibabaw ng lupa ang mga ibon at gayon din ang hayop at ang hayop gubat at ang bawat nagsisiusad na umuusad sa ibabaw ng lupa at ang bawat tao,ket natay amin a lasag a naggunay iti rabaw ti daga uray tumatayab ken ananimal a naamo ken ananimal a narungsot ket amin nga agayayam nga aguyuyas iti daga ken amin a tao,ket natay ti amin ti amin aggaraw iti ibabaw ti daga ti dagiti tumatayab ket gayon din ti an ket ti an gubat ket ti tunggal cadacayo a aguy iti ibabaw ti daga ket ti tunggal tao,0.49855787675631175,[]
Ang bawat may hinga ng diwa ng buhay sa kanilang ilong lahat na nasa lupang tuyo ay namatay,amin dagiti addaan anges ti biag cadagiti agongda iti amin nga adda idi iti daga a namaga natayda,ti tunggal may hinga ti diwa ti napasardeng iti isu ilong amin a iti nacayanacam unegna a cenez,0.33762324403291116,[]
At nilipol ang bawat may buhay na nasa ibabaw ng lupa ang tao at gayon din ang hayop at ang mga umuusad at ang mga ibon sa himpapawid at silay nalipol sa lupa at ang natira lamang ay si Noe at ang mga kasama niya sa sasakyan,ket napucaw ti amin a sibibiag nga adda idi iti rabaw ti daga tao man ken ananimal ken dagiti aguyuyas ken dagiti tumatayab iti tangatang ket napucawda amin iti daga ket nabati laeng ni noe ken dagiti adda a naicuyog kencuana iti daong,ket dinadaelna ti tunggal may napasardeng a iti ibabaw ti daga ti tao ket gayon din ti an ket ti dagiti macarugit ket ti dagiti tumatayab iti amin ket silay dinadaelda iti daga ket ti babai amin a ni noe ket ti dagiti balay kencuana iti daong,0.6151429142534883,[]
At tumagal ang tubig sa ibabaw ng lupa ng isang daan at limang pung araw,ket dagiti dandanum nanagudayda iti daga iti sangagasut ket limapulo nga aldaw,ket nanagudayda ti danum iti ibabaw ti lupa ti maysa pito ket nasingpet purpura aldaw,0.48700811993885107,[]
Pagliit ng tubig,bumassit dagiti dandanum,pagliit ti danum,0.3510194016878241,[]
At naalaala ng Dios si Noe at ang lahat ng may buhay at ang lahat ng hayop na kasama niya sa sasakyan at nagpahihip ang Dios ng isang hangin sa ibabaw ng lupa at humupa ang tubig,ket ti dios inimatanganna ni noe ken amin nga ananimal a narungsot ken amin nga animal a naamo nga adda kencuana idi daong ket pinalabas ti dios ti maysa nga angin iti rabaw ti daga ket nagsardeng dagiti dandanum,ket nalasinna ti dios ni noe ket ti amin ti sangapulo napasardeng ket ti amin ti lalaki a adda kencuana iti daong ket nagpahihip ti dios ti maysa hangin iti ibabaw ti daga ket humupa ti danum,0.6085310045928594,[]
Natakpan din ang mga bukal ng kalaliman at ang mga dungawan ng langit at napigil ang ulan sa langit,naripcan met dagiti ubbog ti yuyeng ken dagiti langit ket ti tudo ti langit nagsardeng,natakpan din ti dagiti bukal ti taaw ket ti dagiti dungawan ti langit ket napigil ti tudo iti langit ,0.529154675857709,[]
At humupang patuloy ang tubig sa lupa at kumati ang tubig pagkaraan ng isang daan at limang pung araw,ket dagiti dandanum nagsublida a cancanayon manipud iti rabaw ti daga ket nageses dagiti danum iti calpasan ti sangagasut ket limapulo nga aldaw,ket humupang naglayon ti danum iti daga ket kumati ti danum calpasan ti maysa pito ket nasingpet purpura aldaw,0.47141843829864827,[]
At sumadsad ang sasakyan nang ikapitong buwan nang ikalabing pitong araw ng buwan sa ibabaw ng mga bundok ng Ararat,ket di daong naisadsad idi maicapito a bulan idi maicasangapulo ket pito nga aldaw ti bulan iti rabaw dagiti bantay ti ararat,ket sumadsad ti daong idi maicapito bulan idi maicasangapulo pitong aldaw ti bulan iti ibabaw ti dagiti bundok ti bantay,0.7512491639716014,[]
At ang tubig ay nagpatuloy ng paghupa hanggang sa ikasangpung buwan nang ikasangpung buwan nang unang araw ng buwan ay nakita ang mga taluktok ng mga bundok,ti wac ken ti calapati,ket ti danum a nagtuloy ti paghupa awan iti nayon bulan idi nayon bulan idi umuna aldaw ti bulan a yegyo ti dagiti taluktok ti dagiti bantay,0.037402230448525114,[]
Ang uwak at ang kalapati,ket bimmassit la a bimmassit dagiti danum agingga iti maicasangapulo a bulan idi maicasangapulo a bulan iti umuna nga aldaw ti bulan nagpakita dagiti pantoc dagiti bantay,ti wac ket ti calapati,0.0004435112782841001,[]
At nangyari pagkaraan ng apat na pung araw na binuksan ni Noe ang dungawan ng sasakyan na kaniyang ginawa,ket naaramid nga iti calpasan ti uppat a pulo nga aldaw ni noe linuctanna ti tawa di daong nga inaramidna idi,ket nangyari calpasan ti uppat a pung aldaw a linuctanna ni noe ti rinejasan ti sasakyan a isu inaramidco,0.6190901791323977,[]
At siyay nagpalipad ng isang uwak at itoy nagparoot parito hanggang sa natuyo ang tubig sa lupa,ket imbaonna ti maysa a wac ket napan nagsublisubli agingga iti di nagati dagiti danum iti rabaw ti daga,ket isu imbaonna ti maysa wac ket itoy nagparoot parito awan iti waig ti danum iti daga,0.5467951430932821,[]
At nagpalipad siya ng isang kalapati upang tingnan kung humupa na ang tubig sa ibabaw ng lupa,ket imbaonna ti maysa a calapati tapno mapanna kitaen no dagiti danum naabbatanda iti rabaw ti daga,ket imbaonna isu ti maysa calapati tapno kitaem kung humupa a ti danum iti ibabaw ti daga,0.6666255127595159,[]
Datapuwat hindi nakasumpong ang kalapati ng madapuan ng talampakan ng kaniyang paa at nagbalik sa kaniya sa sasakyan sapagkat ang tubig ay nangasa ibabaw pa ng buong lupa at iniunat ang kaniyang kamay at hinawakan at ipinasok niya sa sasakyan,ngem ti calapati saan a nacasarac ti pangibatayanna iti sacana ket nagsubli kencuana iti daong gapu ta dagiti danum addada idi iti rabaw ti langa ti amin a daga ket inunnat ni noe ti imana ket innalana ket impastrecna iti uneg ti daong ,datapuwat hindi parabur ti calapati ti madapuan ti talampakan ti isu nagcaglis ket agsubli iti kencuana iti daong sapagkat ti danum a akincucua ibabaw pay ti buong daga ket inyunnatna ti isu ima ket hinawakan ket inserrecna kencuana iti daong ,0.5956966408385396,[]
At naghintay pa ng muling pitong araw at muling pinalipad ang kalapati sa labas ng sasakyan,ket naguray pay laeng iti sabali a pito nga aldaw ket imbaonna manen di calapati iti ruar di daong,ket nagbati pay ti muling pitong aldaw ket muling pinalipad ti calapati iti labas ti daong,0.5241460939141454,[]
At ang kalapati ay nagbalik sa kaniya ng dakong hapon at naritot may dalang isang dahong sariwa ng olivo sa tuka sa gayon ay naunawa ni Noe na humupa na ang tubig sa lupa,ket di calapati nagsubli kencuana iti sumipnget ket adtoy iti ngiwatna ti maysa a bulong ti olivas a sinippitna iti casta naawatan ni noe nga naabbatan dagiti danum iti rabaw ti daga,ket ti calapati a agsubli iti kencuana ti dakong rumabii ket naritot may maysa maysa dahong olivas ti sinippitna iti casta iti casta a naunawa ni noe a humupa a ti danum iti daga,0.6601412651915871,[]
At naghintay pang muli siya ng pitong araw at pinalipad ang kalapati at hindi na muling nagbalik pa sa kaniya,ket naguray pay laeng iti sabali a pito nga aldaw calpasanna imbaonna di calapati ket isu saanen a nagsubli kencuana,ket nagbati pang muli isu ti pitong aldaw ket pinalipad ti calapati ket hindi a muling agsubli pay iti kencuana,0.5442346690931443,[]
At nangyari nang taong ikaanim na raan at isa nang unang buwan nang unang araw ng buwan ay natuyo ang tubig sa ibabaw ng lupa at inalis ni Noe ang takip ng sasakyan at tumanaw siya at naritot ang ibabaw ng lupa ay tuyo,ket naaramid nga iti maicanem a gasut ken maysa a tawen iti umuna a bulan iti umuna nga aldaw ti bulan dagiti danum pimmanawda iti daga ket iniccat ni noe ti calub ti daong ket kinitana ket adtoy ti langa ti daga simamaga,ket nangyari idi maysa ikaanim a gasut ket isa idi umuna bulan idi umuna aldaw ti bulan a waig ti danum iti ibabaw ti daga ket iniccatna ni noe ti abbong ti daong ket agbanbantay isu ket adtoy ti rabawna ti daga a unegna,0.6766372278196258,[]
At nang ikalawang buwan nang ikadalawang put pitong araw ng buwan ay natuyo ang lupa,ket idi maicadua a bulan idi maicaduapulo ket pito nga aldaw ti bulan namagan ti daga,ket idi maicadua bulan idi maicaduapulo ribu pitong aldaw ti bulan a waig ti daga,0.77672387923543,[]
At nagsalita ang Dios kay Noe na sinasabi,ket nagsao ti dios ken noe a kinunana,ket nagsao ti dios kay noe a sinasabi,0.7106493295241787,[]
Lumunsad ka sa sasakyan ikaw at ang iyong asawa at ang iyong mga anak at ang mga asawa ng iyong mga anak na kasama mo,rumuarca iti daong sica ken ti asawam ken dagiti annacmo a lallaki ken dagiti assawada agraman kenca,lumunsad jehova iti daong sica ket ti iyong asawana ket ti iyong dagiti israel ket ti dagiti asawana ti iyong dagiti israel a adda annac,0.4282773558343643,[]
Ilabas mong kasama mo ang bawat may buhay na kasama mo sa lahat ng laman ang mga ibon at ang mga hayop at ang bawat nagsisiusad na umuusad sa ibabaw ng lupa upang magsipanganak ng sagana sa lupa at magpalaanakin at mangagsidami sa ibabaw ng lupa,ipanmo iti ruar a maicuyog kenca isuamin a lasag nga addaan biag nga adda kenca uray tumatayab ken ananimal a naamo ken amin nga agayayam nga aguyuyas iti daga tapno agputotda cadagiti adu ken agbunga ken agadu iti rabaw ti daga ,iruarmo diosmo adda annac ti tunggal may napasardeng a adda annac iti amin ti lasag ti dagiti tumatayab ket ti dagiti an ket ti tunggal cadacayo a aguy iti ibabaw ti daga tapno magsipanganak ti daga iti daga ket agbungacayo ket mangagsidami iti ibabaw ti daga ,0.48803241493272126,[]
At lumunsad si Noe at ang kaniyang mga anak at ang kaniyang asawa at ang mga asawa ng kaniyang mga anak na kasama niya,ket ni noe rimmuar ken dagiti annacna a lallaki ken ti asawana ken dagiti assawa dagiti annacna a kimmuyog kencuana,ket lumunsad ni noe ket ti isu dagiti israel ket ti isu asawana ket ti dagiti asawana ti isu dagiti israel a adda kencuana,0.5081510065667629,[]
Ang bawat hayop bawat umuusad at bawat ibon anomang gumagalaw sa ibabaw ng lupa ayon sa kanikaniyang angkan ay nangagsilunsad sa sasakyan,amin nga animal amin nga aguyuyas ken amin a tumatayab uray ania nga aggaraw iti rabaw ti daga cas mayanatup iti cakitada rimmuarda idi daong,ti tunggal hayop bawat umuusad ket bawat ibon maicatlo aggaraw iti ibabaw ti daga ayon iti kanikaniyang mayannurot a nangagsilunsad iti daong,0.4212162929213573,[]
At ipinagtayo ni Noe ng isang dambana ang Panginoon at kumuha sa lahat na malinis na hayop at sa lahat na malinis na ibon at nagalay ng mga handog na susunugin sa ibabaw ng dambana,ket nangbangon ni noe ti maysa nga altar ken jehova ket nangala iti tunggal nadalus nga animal ken tunggal nadalus a tumatayab ket impaayna dagiti daton a mapuuran iti rabaw ti altar ,ket nangbangon ni noe ti maysa altar ti jehova ket nangala iti amin a nadalus a hayop ket iti amin a nadalus a ibon ket nagalay ti dagiti daton a puurannanto iti ibabaw ti altar ,0.6943227161036623,[]
At sinamyo ng Panginoon ang masarap na amoy at nagsabi ang Panginoon sa sarili Hindi ko na muling susumpain ang lupa dahil sa tao sapagkat ang haka ng puso ng tao ay masama mula sa kaniyang pagkabata ni hindi ko na muling lilipulin pa ang lahat na nabubuhay na gaya ng aking ginawa,ket nasayup ni jehova ti nabanglo a sayamusom ket kinuna ni jehova iti pusona diacto sublienen nga ilunod ti daga a maipuon iti tao ta ti darepdep ti puso ti tao dakes manipud iti kinaubingna diacto met sublienen a cabilen amin a nabiag cas inaramidco,ket sinamyo ti jehova ti naimas a agservi ket kinunana ti jehova iti maipaay hindi ima a amin mailunodcanto ti daga gapu iti tao sapagkat ti darepdep ti puso ti tao a dakes mula iti isu pagkabata ni saan ima a amin jehova pay ti amin a tapucca a imbilin ti isu inaramidco,0.5565567856305556,[]
Samantalang ang lupa ay lumalagi ay hindi maglilikat ang paghahasik at pagaani at ang lamig at init at ang tagaraw at taginaw at ang araw at gabi,bayat ti caadda ti daga ti panagmula ken ti panagapit ken ti lamec ken ti pudot ken ti calgaw ken ti sibabasa ken ti aldaw ken ti rabii saandanto nga agsardeng,samantalang ti daga a daga a saan maglilikat ti panagapit ket pagaani ket ti pudot ket init ket ti tagaraw ket taginaw ket ti aldaw ket gabi,0.4754218138339362,[]
Pinagpala ng Dios si Noe,bendicionan ti dios ni noe,bendicionan ti dios ni noe,1.0,[]
At binasbasan ng Dios si Noe at ang kaniyang mga anak at sa kanilay sinabi Kayoy magpalaanakin at magpakarami at inyong kalatan ang lupa,ket binendicionan ti dios ni noe ken dagiti annacna a lallaki ket kinunana cadacuada agbungacayo ket agaducayo ket punnoenyo manen ti daga,ket binendicionanna ti dios ni noe ket ti isu dagiti israel ket iti isu kinunana daga agbungacayo ket agaducayo ket jehova agbalincayo ti daga ,0.6799463633248208,[]
At ang takot sa inyo at sindak sa inyo ay mapapasa bawat hayop sa lupa at sa bawat ibon sa himpapawid lahat ng umuusad sa lupa at lahat ng isda sa dagat ay ibinibigay sa inyong kamay,ket ti panagbuteng cadacayo ken ti panagames cadacayo addanto cadagiti amin nga animal iti daga ken cadagiti amin a tumatayab iti tangatang agraman amin nga aggaraw iti daga ken amin nga icican ti taaw cadagiti imayo mayawatda,ket ti panagbuteng iti jehova ket cadacayo iti jehova a aaron bawat hayop iti daga ket iti tunggal ibon iti amin lahat ti macarugit iti daga ket lahat ti ican iti taaw a itedna iti jehova ima,0.4530577134770888,[]
Bawat gumagalaw na nabubuhay ay magiging pagkain ninyo gaya ng mga sariwang pananim na lahat ay ibinibigay ko sa inyo,amin nga aggaraw a sibibiag agpaaydanto a taraonyo cas iti nalasbang a nateng intedcon amin cadacayo,bawat nabiag a agpaaydanto a napigpigsanto adda jehova imbilin ti dagiti nateng asideg a nabilbileg a intedna ko iti jehova ,0.4074675807371813,[]
